app,variable,treatment,value
YouTube Music,wifi,low_v2_wifi,153.804816
YouTube Music,wifi,low_v2_wifi,155.847168
YouTube Music,wifi,low_v2_wifi,180.6696
YouTube Music,wifi,low_v2_wifi,186.95376
YouTube Music,wifi,low_v2_wifi,186.95376
YouTube Music,wifi,low_v2_wifi,190.09584
YouTube Music,wifi,low_v2_wifi,193.23792
YouTube Music,wifi,low_v2_wifi,194.80896
YouTube Music,wifi,low_v2_wifi,194.80896
YouTube Music,wifi,low_v2_wifi,194.80896
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,196.38
YouTube Music,wifi,low_v2_wifi,197.95104
YouTube Music,wifi,low_v2_wifi,197.95104
YouTube Music,wifi,low_v2_wifi,197.95104
YouTube Music,wifi,low_v2_wifi,197.95104
YouTube Music,wifi,low_v2_wifi,199.52208
YouTube Music,wifi,low_v2_wifi,199.52208
YouTube Music,wifi,low_v2_wifi,201.09312
YouTube Music,wifi,low_v2_wifi,202.66416
YouTube Music,wifi,high_v2_wifi,152.3691
YouTube Music,wifi,high_v2_wifi,192.21948
YouTube Music,wifi,high_v2_wifi,195.345
YouTube Music,wifi,high_v2_wifi,198.47052
YouTube Music,wifi,high_v2_wifi,198.47052
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,200.03328
YouTube Music,wifi,high_v2_wifi,201.59604
YouTube Music,wifi,high_v2_wifi,201.59604
YouTube Music,wifi,high_v2_wifi,201.59604
YouTube Music,wifi,high_v2_wifi,201.59604
YouTube Music,wifi,high_v2_wifi,201.59604
YouTube Music,wifi,high_v2_wifi,203.1588
YouTube Music,wifi,normal_v1_wifi,153.471672
YouTube Music,wifi,normal_v1_wifi,180.4626
YouTube Music,wifi,normal_v1_wifi,188.3088
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,194.58576
YouTube Music,wifi,normal_v1_wifi,196.155
YouTube Music,wifi,normal_v1_wifi,196.155
YouTube Music,wifi,normal_v1_wifi,196.155
YouTube Music,wifi,normal_v1_wifi,196.155
YouTube Music,wifi,normal_v1_wifi,196.155
YouTube Music,wifi,normal_v1_wifi,196.155
YouTube Music,wifi,normal_v1_wifi,196.155
YouTube Music,wifi,normal_v1_wifi,196.155
YouTube Music,wifi,normal_v1_wifi,197.72424
YouTube Music,wifi,normal_v1_wifi,199.29348
